SMILES,num_atoms,U0,gap
COCC1CCC1=O,18,-384.93436,0.2161
CC1CCC(O1)C#C,18,-347.7823,0.2883
CC1(CC2NC12)C#C,17,-326.64667,0.287
N=C1OCC2NC12,13,-340.62085,0.2658
COC1CC=CCO1,18,-384.9405,0.2672
CC1OCCO1,14,-307.57336,0.3439
CC(CC#N)OC=O,15,-399.8405,0.2848
CCC1CC(=N)O1,16,-325.78717,0.2898
N#CC1CC2(CC2)N1,16,-342.75638,0.252
CC1=CC(N)=CO1,14,-324.60562,0.22
OCCCC#CCO,18,-384.89597,0.2789
N=C1CC2(CC2)O1,14,-324.559,0.2777
CC12OC1C=CC2=O,14,-382.54593,0.1716
CCC1CCC(=O)C1,20,-349.05148,0.2227
CC1OCCCC=C1,20,-349.01175,0.2555
COCC1C2CN1C2,19,-364.96017,0.3066
CC(NC=O)C1CC1,19,-365.08133,0.2794
CC1COC(C)C1C,22,-350.22375,0.3138
CC12CC(C1)N2C=O,17,-363.82153,0.248
C#CCOCC#C,13,-307.2236,0.2727
OC12CC1OC2C#N,13,-398.55124,0.2528
OC1C2CC(O2)C1=O,14,-419.6532,0.1949
O=COC1=NCCC1,15,-399.84366,0.2449
OCC12CC(C1)OC2,18,-384.90958,0.2996
CC#CC(O)C(N)=O,15,-399.80634,0.2603
CCC1(O)C2CCC12,20,-348.97333,0.3114
CC(=O)C#CCC#C,14,-345.35596,0.2077
OC12CC(C1)C(=O)C2,16,-383.74875,0.2298
CN1CCCNC1=O,18,-381.17575,0.2857
C#CC12CC1CC2,15,-271.3231,0.2702
O=CC1=CCOC1=O,12,-418.5274,0.1755
O=CC(C#C)C#N,10,-322.14825,0.2179
CCOC1=NCCC1,19,-365.09283,0.2814
N=COC1C2CC1C2,17,-363.80576,0.2807
COCC1CN=CO1,17,-400.9989,0.2719
O=CC1C2CCC12,15,-308.49448,0.2192
CC1N(C)CC1=NO,18,-381.05466,0.2263
CC1=NC=CC(O)=N1,14,-378.80103,0.2248
COC(C)C(C)CO,22,-387.32977,0.326
CC1C2C(CN12)C=O,17,-363.821,0.2146
CC1=NOC=C1N,13,-340.62927,0.2181
CC1C2C3OC2C13C,18,-347.71854,0.3081
CC1C2C3OC3C12C,18,-347.72415,0.2847
CN=C(NC=N)C=O,15,-395.98627,0.1544
C#CC1NC1CC#N,14,-341.53482,0.2816
N=C1OCCOC1=O,13,-435.7689,0.22
CC(O)C1C2CC1C2,20,-348.94965,0.3375
CCC#CC(C)C#N,17,-326.7219,0.2867
NC(=O)C1=CNC=N1,13,-394.86053,0.2357
CCOC1CC1(C)C,22,-350.19556,0.3319
O=C1CC2(CC2)C=C1,16,-346.6304,0.1918
OC1C2CC1(C2)C#N,15,-362.62418,0.3085
CC1CC2OC2C1C,20,-349.00354,0.3311
CC1OC2CC12C#C,16,-346.5322,0.2642
CC12COC3C1CC23,18,-347.76447,0.3211
OC1CN=CNC1=N,15,-396.0015,0.2291
O=CC=O,6,-227.79878,0.1555
OCC1=NC=CN=C1,14,-378.75998,0.1971
COC(C)C1OC1C,20,-386.10995,0.3302
CC1C2C3OC2C13O,16,-383.64227,0.2901
CC1(C)CC1C=O,17,-309.72717,0.2275
CC1=CC=CC(=O)O1,14,-382.61267,0.1766
NC1C2COC12C#N,14,-378.67453,0.2304
NCC(O)C#N,12,-302.54556,0.2627
CCCC1C2CC1C2,22,-313.02417,0.3795
CC12CN1C(=O)C2O,15,-399.77658,0.2213
CCCC1CC1,18,-235.69383,0.3661
CC12CC3C(C1O)N23,17,-363.80978,0.3134
COC(=O)C(O)CO,16,-458.03748,0.2556
O=C1NC(=O)C2CC12,13,-398.66837,0.2307
CC1CC(=O)CC=C1,18,-347.84564,0.225
CC(C)(C)CCC#N,21,-329.16034,0.3496
C1C2OCCC=CC12,18,-347.78656,0.2515
C1C2CC1COCC2,20,-348.9982,0.3254
NC(CNC=O)C#N,15,-396.01035,0.2707
CN1CC2(O)CCC12,19,-365.01675,0.2789
CC1C(C)N1C=O,16,-325.77844,0.2562
CC1CC2(CO2)C=C1,18,-347.801,0.2505
CC(O)C1OCC1=O,16,-420.8682,0.2186
CC1CC(=O)NC1C,19,-365.1237,0.2734
OC1C(NC1=N)C#N,13,-394.7724,0.2706
OC(C#C)C1CC1O,16,-383.67468,0.2507
CCNC=O,12,-248.43607,0.2834
CC1C2C3C(C)N2C13,19,-327.83438,0.3085
CCC1(C)NC1C#C,19,-327.8765,0.2791
O=CNC12CN(C1)C2,16,-379.8636,0.2596
C1C2OCC3C2N13,14,-324.52115,0.3177
CC12CN1CCC2=O,17,-363.87213,0.2179
CCNC(C#C)C#N,16,-342.74478,0.2568
CN=C(C)OC1CC1,19,-365.052,0.2697
COCC(O)C(C)O,20,-423.2634,0.314
C1CN(C1)C1COC1,19,-365.00665,0.2919
CC(C)C12CCC1O2,20,-348.97894,0.3255
CCC1=CNC=N1,15,-304.74564,0.2527
CC1C2N1CC2=O,14,-324.54617,0.2179
O=CCCCNC=O,17,-401.03525,0.2273
CC(=O)N1CC=CC1,17,-363.90656,0.2401
CNC1=CC=NN1,14,-320.7671,0.2379
CC12CC(C1)CC2=O,18,-347.82465,0.2275
CC(O)CC#CC=O,16,-383.719,0.2056
O=C1CC2COC12,13,-344.4257,0.1998
O=C1CC(CC#N)C1,15,-362.68744,0.2219
CC(OC=O)C1CN1,17,-400.9941,0.2511
N#CC1CC2OCC12,15,-362.6382,0.2797
CC12CC3(CO3)C1O2,16,-383.67993,0.323
CC1(C)C2CCOC12,20,-348.99957,0.3153
CC(C=O)C1CC1O,18,-384.93536,0.2049
CC12CC(CO)(C1)O2,18,-384.87997,0.3189
OC1COC2CC12,15,-345.63168,0.3056
CC1(CCOC1)C#N,17,-363.88553,0.3063
CC1C=CCOC=N1,17,-363.86145,0.245
CCC1CC(O)C1=O,18,-384.94922,0.2202
O=CC1CCC=CC1,18,-347.8338,0.2241
OC1COCC=CC1,18,-384.93246,0.2637
CC(O)(CC#C)C=O,16,-383.71704,0.2244
CC(C)CC(=O)C#C,18,-347.7945,0.2072
CCC#CCC#N,14,-287.43173,0.2895
OCC1COC1C=O,16,-420.84857,0.2118
NC(=O)C(=O)C1CN1,14,-415.8795,0.1753
COCCNCC#N,18,-381.10785,0.271
CC(=O)C1OC2CC12,16,-383.70758,0.2214
CC1(CCO)COC1,20,-386.11288,0.3141
CC1CC(O1)C#N,14,-324.57364,0.2819
O=CC1CC2(CO2)C1,16,-383.71457,0.2265
C1OC2CC1OCC2,18,-384.95,0.3236
OCC12CCCC1N2,19,-365.0525,0.3138
CC1(CC1)C#CC#N,15,-325.5104,0.2274
CC(C)(O)C(O)CO,20,-423.27792,0.3145
CC12CC3OC1C23O,16,-383.66638,0.29
O=CCC(=O)C1CO1,14,-419.67136,0.2009
C1CC1N1C=CC=C1,17,-326.74,0.2455
O=COC1CC=CC1,16,-383.77493,0.2647
O=C1CC2(CCC2)C1,18,-347.80338,0.2207
OC1C2COC=NC12,15,-399.78207,0.2446
CC1(C)C2C(O)CN12,19,-365.0167,0.2869
O=C1NCC(N1)C#C,14,-378.73224,0.2788
C#CC12CCC1CC2,18,-310.61295,0.2843
CC12CC(C#N)C1O2,15,-362.64478,0.2955
CN1C(=O)CN=C1N,15,-396.04108,0.2336
COC(C)CC(C)C,24,-351.41153,0.3279
CC1OC1CNC=O,17,-401.00644,0.2823
OC1(CCC=C1)C=O,16,-383.76205,0.2101
CC12CC(C1)CO2,17,-309.70578,0.3243
OCCC#CC=O,13,-344.42517,0.2053
OC1CC2(CO2)C1,15,-345.61505,0.3262
CC1(C)C(O)C2CN12,19,-365.01938,0.2975
O=C1NC2CCCC12,17,-363.90714,0.2785
C#CC1=CCC2OC12,14,-345.36078,0.201
CCC1=CC(C)=CO1,18,-347.85007,0.2351
O=C1NC2CC1C2,14,-324.5854,0.2598
CC1C2OC3C2C13O,16,-383.66464,0.2884
OC1=CC(=CN1)C#C,13,-361.46573,0.2077
NC12CC1COC2=O,15,-399.82526,0.2567
OCC1=CNC=C1O,15,-399.81863,0.2374
CCN1C=NC=C1O,16,-379.95624,0.2443
CC1CN2C=NC=C12,16,-342.7896,0.2553
C1C2COCOCC12,18,-384.9214,0.3369
CC1N=C(C)OC1=O,15,-399.86816,0.2472
CC1C2CC1(CO)C2,20,-348.95108,0.3381
O=C1OC2COC12,11,-380.37497,0.2484
CC(O)C1OC2CC12,18,-384.89163,0.3029
OC12C=CC3OC1C23,14,-382.47906,0.2162
CN1CC(N)=CC1=O,16,-379.975,0.2146
CCC(O)C(C)C#N,19,-365.0845,0.3181
COC(C#C)C1CN1,17,-363.77805,0.2775
NC1=NC2CC2O1,13,-340.63724,0.2715
CC1OC(=O)C1N,14,-361.73587,0.2499
OC12CC1OCC2,15,-345.63312,0.302
CC(C#C)N1CC1,16,-288.57205,0.2845
C1CC2=C(O1)N=CO2,13,-398.60855,0.2045
COC1CC(O)C1O,18,-422.0486,0.3029
CC1C=CC(O)C1C,20,-349.01892,0.2625
CC1CC(O)C(=N)O1,17,-401.02786,0.2871
CCOC=NCC#C,17,-363.82202,0.2716
CCC1=CN=CN1C,18,-344.02972,0.2456
N=CN(C=O)C=O,11,-376.60474,0.2146
O=C1CCC2CC1O2,16,-383.74774,0.2097
CCOCC1NC1C,21,-366.23245,0.3246
OCC1(O)CC1C=O,16,-420.8609,0.2239
CC1CC(CO1)C=O,18,-384.95868,0.2235
CCCC1(CC1)C#C,20,-311.83252,0.2958
CC1OC(C)C2OC12,18,-384.93527,0.3421
CC1C2C3C(C)C2C13,20,-311.8007,0.3744
CN=C1OCC1(C)O,17,-400.99292,0.2754
O=C1NC=C2CCC12,15,-362.67297,0.2017
CNC1=CN=C(O)O1,14,-415.8831,0.2417
OC1CCC=CC=C1,18,-347.81323,0.1925
CC1C(=O)C2NC12C,17,-363.8426,0.2157
CC1CC2NC12C#N,16,-342.75958,0.2614
C1OCC2OC1C=C2,16,-383.7313,0.2381
COC1CNC1=NC,18,-381.09314,0.2506
C1CC1C12CC(C1)O2,18,-347.72272,0.3176
CCC1OC2CCC12,20,-348.9777,0.3161
N=C1OC2(CC12)C#C,13,-361.39545,0.2507
CN1C2CC2NC1=O,16,-379.95166,0.2799
CC12CC3OCC1C23,18,-347.78186,0.3291
CC1(C)OC1C(N)=O,17,-401.02786,0.2626
CC12CC3C(C=C1)N23,17,-326.6918,0.2177
COCCNC(N)=O,18,-418.28796,0.3025
CCC#CCCOC,20,-348.97482,0.2995
O=CNC1(CC1)C#N,14,-378.74066,0.2689
NC(=O)CCC1CO1,17,-401.01328,0.2791
OC1C2CC3(CO3)C12,16,-383.6791,0.3336
C#CC1C=CC2NC12,15,-325.4636,0.2401
CCOCC1OC1C,20,-386.11542,0.3391
OC1=CNC(=C1)C#C,13,-361.4634,0.189
O=C1COC11COC1,14,-419.6414,0.2112
CC1CC(C)C11CC1,22,-313.05627,0.3459
CC1C2CC2(C)C1C,22,-313.05527,0.3244
COCCCCC#N,19,-365.07306,0.2969
CCCC1CCOC1,22,-350.21924,0.3198
O=CC1CCOC=N1,15,-399.81976,0.2194
CC(=O)N1CCC=C1,17,-363.911,0.208
O=COC1CCCO1,16,-420.91232,0.2786
CCN(C=O)C=NC,18,-381.15466,0.227
CC12OC1CC2C#C,16,-346.53738,0.2904
N#CC12CC3NC1C23,14,-341.52298,0.2567
O=C1C2COC1CO2,14,-419.6691,0.1985
C#CC1CCC11CN1,17,-326.6538,0.2789
O=CCCOCC#C,16,-383.69504,0.228
CCCCOCCO,22,-387.3359,0.3434
CC1(C)CC1(C)CO,22,-350.19522,0.33
CC1(CCC=O)CO1,18,-384.93423,0.2293
N#CC1OCCCO1,15,-399.80386,0.3019
CC1C2COCCN12,19,-365.0331,0.3039
OC1C2CC1(N2)C=O,15,-399.72754,0.2067
OCC(O)(C#N)C#N,12,-414.65656,0.2839
CC1C2CC(C#N)N12,16,-342.7487,0.2597
C1CC11COC1,14,-270.3898,0.3106
CC1C(O)C1(O)C#C,16,-383.68176,0.2514
CC12CC1C1CC2O1,18,-347.7547,0.3319
CCC1(CC#N)CN1,18,-343.97827,0.2921
COC1COC1=NC,17,-400.9754,0.2635
NC1(CC#N)CC1O,16,-379.91168,0.267
CC12CC1(CO2)C#C,16,-346.5355,0.2604
O=CC1=CN=CO1,10,-359.3501,0.1937
C1CC2(O1)C1COC21,16,-383.6604,0.2734
CC1(C)C2C3C1CN23,19,-327.86188,0.3159
NC1=NC=COC1=O,12,-414.716,0.165
CC1N(C)C(C)C1=O,19,-365.05798,0.1923
CNC1=CC=CN1,15,-304.72192,0.2386
CC(O)C(C)NC=O,19,-402.23328,0.2823
C1CC2(C1)CC=CC2,20,-311.87256,0.2639
CC1CCCC(=O)O1,18,-384.99844,0.2711
OCCC(=O)CO,15,-382.78857,0.2355
OC1C2CC1C(O)C2,18,-384.91934,0.3255
CC12CC(O1)C2CO,18,-384.87054,0.303
CC1=CN=C(N)N=C1,15,-358.918,0.1924
O=C1C2COCC1N2,15,-399.77875,0.2358
CC(CCO)N1CC1,21,-366.22296,0.3094
OC1CC2CC=CC12,18,-347.8043,0.251
C1CC2C1C21COC1,18,-347.74466,0.3137
O=C1CN2C(C#C)C12,13,-361.39032,0.216
OC12CC3C1CCC23,18,-347.77496,0.3342
NC1=NC=NC=C1,12,-319.62155,0.218
CC1C2CC2C1=NO,17,-363.79327,0.2448
CC(O)C1CN2CC12,19,-365.01056,0.2928
CCC1(CC1)C=O,17,-309.7271,0.2329
CN1C2COC2C1=O,15,-399.78482,0.2496
N=C1OCC2CC1C2,17,-363.86963,0.2864
O=C(C#N)C#CC#N,8,-375.10504,0.1789
CC(C)(O)CCO,19,-348.05603,0.3217
CC1=C(O)C=CN1,14,-324.61252,0.2278
O=CCC1NC1C#C,15,-362.60507,0.2199
OCC(CO)C1CO1,18,-422.0355,0.329
CC(OC=O)C(C)=O,16,-420.92154,0.229
CC(CC(N)=O)=NO,16,-417.05927,0.233
CC12CCC1(N2)C#C,17,-326.66095,0.271
CC#CC12CN(C1)C2,17,-326.62363,0.2806
CC1(C)OC1C#N,14,-324.57837,0.2932
O=CC12CC=CC1O2,14,-382.53177,0.213
CC1CC=CC1C=O,18,-347.8277,0.2088
C1OC11COC=NC1,15,-399.7834,0.2729
O=C1CCCC2OC12,16,-383.75525,0.2176
CC(C)C(CO)C=O,20,-386.1493,0.2276
CC12CC1C1CC1C2,20,-311.8562,0.3208
NC1=C(N)C=NO1,12,-356.67972,0.223
CN1CC2OCC12C,19,-365.01172,0.2753
CCC#CC#CC=O,14,-345.36954,0.177
C1OCC2OC2C=C1,16,-383.71008,0.2399
CNC(=O)CC1CC1,19,-365.08484,0.2749
ON=C1CC(C=C1)=NO,15,-453.88135,0.1575
CC1(CCC1O)C#C,18,-347.76175,0.2941
CC1CCOC1,16,-271.6429,0.322
CN=C1NC2COC12,16,-379.87405,0.2412
CC1=CCOC2CC12,18,-347.79623,0.2466
CC1C2CC1(O)C2C,20,-348.95996,0.3318
OC12COC1C2C#C,14,-382.4469,0.2755
NC(=O)NCCC#C,16,-379.92923,0.2999
O=CC(=O)NC1CC1,15,-399.81754,0.1714
N=C1OCC11CCN1,16,-379.8933,0.2512
C1C2C1C1CC2O1,15,-308.46735,0.3391
CC1C=CCOC1=O,16,-383.7842,0.2639
CC1=CCCCC1=O,18,-347.8571,0.1925
N=COCC#CC#C,13,-361.39417,0.2218
CCC1CC2(O)CC12,20,-348.97632,0.3282
OC1C(C#C)C1C#C,14,-345.31354,0.2639
CC1=CC(=O)C2OC12,14,-382.54544,0.1762
OCC(O)CC1CN1,19,-402.1572,0.2989
C1C2C3CCC1C23,17,-272.56662,0.3435
N=CNC(=O)C1CN1,15,-395.99075,0.2339
CC12CC1OCC2=O,16,-383.7485,0.2156
N=C(OC=O)C1CO1,13,-435.73416,0.2439
OCC1CCC2NC12,19,-365.04532,0.3111
O=C1CCCC2CN12,17,-363.8797,0.2479
C1CC2CC=CC2C1,20,-311.90265,0.265
O=C1OCOC11CC1,14,-419.69797,0.2609
OC12CC1OC2,12,-306.30902,0.3024
CN1CC(C#N)C1=O,14,-378.7547,0.2728
COCC(C)C(C)C,24,-351.40555,0.334
C#CC#CC#CC#C,10,-305.7702,0.1609
O=C1NC2C(C#C)C12,13,-361.41528,0.2431
CC1=CCC(O)C1O,18,-384.95563,0.2614
CC1=CCC2CC12O,18,-347.80585,0.2479
O=CC(=O)C(=O)C#N,9,-433.3403,0.1169
N=CNC=O,9,-263.28073,0.2276
O=C1CCC2CC1C2,18,-347.82758,0.2274
O=C1CC(C1)C1CC1,18,-347.80017,0.2215
CC(=O)NC1CC1O,17,-401.01193,0.2692
CN1CC1(CO)CO,19,-402.15723,0.3018
N#CC1CC2CC1C2,17,-326.7368,0.3403
CCN=COCC#C,17,-363.81522,0.2672
N#CC1=CN=CO1,9,-338.27316,0.214
O=C1CC(O1)C1CN1,15,-399.79547,0.2587
COC(C)=NCC#N,16,-379.93784,0.2743
CN1CC2C(C#N)C12,16,-342.74756,0.2479
OC12CC3CCC1C23,18,-347.78516,0.3249
OC12C3C1N1C3CC21,15,-362.55997,0.2835
CC1C2CC(O)C12O,18,-384.90417,0.3191
OC1C2OC2C1=O,11,-380.34363,0.2034
CC12CC(N1)C2C#N,16,-342.73486,0.2791
CC(N)C(=O)NC=O,16,-417.1007,0.2091
OC12C3C1C1C3OC21,14,-382.4423,0.3085
O=CC1(CC1)C#C,13,-307.2835,0.2249
CC(=O)C1(O)CC1,15,-345.66092,0.2252
OC1CC2C1N2C=O,15,-399.76108,0.2461
OCC1CC2COC12,18,-384.89426,0.3143
CC1=CC=C(C)C=C1,18,-310.75232,0.2322
CC1=NCC2CC2O1,17,-363.86957,0.2736
C(C1COC1)N1CC1,19,-365.00104,0.3243
CC1(O)C2CC1C=C2,18,-347.77344,0.2398
CC1CC11CC(=O)C1,18,-347.8029,0.221
O=CC12CC(O1)C=C2,14,-382.4884,0.2148
CN1C=C(C)CC1=O,17,-363.91925,0.2045
N=C1CC(O1)C#C,12,-323.33618,0.2764
CN1C2CC3(CC3)C12,19,-327.85956,0.3182
O=CCC1NC1C=O,15,-399.7835,0.207
COCC(OC)C#N,17,-400.98044,0.278
OCC1OC1CC=O,16,-420.85214,0.2241
CC12OC3C(C13)C2=O,14,-382.4922,0.2255
CC1=CC=C(CO)N1,17,-363.90112,0.2274
COC12CC3OC1C23,16,-383.6498,0.295
CCOC1(C)CC1C,22,-350.1966,0.3303
CCC#CCC1CN1,19,-327.8765,0.2947
CC(O)C1CC2CC12,20,-348.97363,0.3169
O=C1CC2NCC2O1,15,-399.82074,0.2573
O=CC1OCC2NC12,15,-399.77567,0.2165
CN1C(=O)CN=C1C,16,-379.9853,0.2317
OCCC1(CN1)C#C,17,-363.79245,0.2849
N#CC12CC=CC1N2,14,-341.58,0.2381
CN1C(=O)NC=C1C,16,-379.99002,0.2306
OCCNC(=N)C=O,16,-417.06097,0.17
CN=C1CCO1,13,-286.48413,0.28
O=CCN1CC2CC12,17,-363.8143,0.199
CN=C1NC(=O)C=C1,14,-378.77563,0.1816
CC1CNC(=O)C=C1,17,-363.91562,0.2069
CC1C2COC(=O)N12,15,-399.8183,0.2828
CC#CC1CC1C=O,16,-346.5808,0.219
CC12CCC(CO1)C2,20,-349.03018,0.3141
CNC1=CN=C(N)O1,15,-396.005,0.2307
O=CCC1C2CC1O2,16,-383.66934,0.2169
OC1CC(C1)C1CC1,20,-348.97675,0.3338
O=CNC1CC2CC12,17,-363.8581,0.2792
COCC1OC1C=O,16,-420.84232,0.2186
CCCC(C)C1CC1,24,-314.27072,0.3619
CCC(C)OC=NC,21,-366.27197,0.2738
CN1C2CCC12CO,19,-365.0127,0.3289
O=C1NCCN=CO1,14,-415.8989,0.2525
O=CCC1CC(=O)O1,14,-419.71103,0.2252
NC1=CNC=C1N,14,-320.7763,0.2348
CCC(C)NC=O,18,-327.01617,0.2828
OCC1CCOCO1,18,-422.07535,0.349
CCC1CCC(C)C1,24,-314.30203,0.3778
CN1CC1(C)C1CC1,21,-329.08298,0.3026
CC1N(C)C11COC1,19,-365.00626,0.2967
CC1CC1C1CC1C,22,-313.04907,0.3292
NC(=O)C(O)C1CO1,15,-436.93964,0.2756
CC12C(O)C1OC2=N,15,-399.76535,0.2634
O=C1CNCC=C1,14,-324.5954,0.1643
CC1OCCC2NC12,19,-365.04715,0.311
CC1C2CC1(C)CO2,20,-348.99023,0.3093
CC1C(C=O)C1C#N,15,-362.67603,0.2224
OC1C2CCC1CC2,20,-349.02667,0.31
CC12CC1(O)C1NC21,17,-363.79846,0.3093
CCC1NC1COC,21,-366.22733,0.3244
CCCCCN1CC1,23,-330.30453,0.3192
CC1OCC(O)C=C1,18,-384.94574,0.2501
O=CC1CCC2OC12,16,-383.7437,0.2235
OCC1CN2CC12,16,-325.71594,0.3024
COC(=O)C(N)C#N,14,-415.8874,0.2587
CC1(C)CC(=O)CO1,18,-384.97525,0.2192
CC(O)C#CC#N,12,-323.36047,0.2394
O=CC1=CNN=N1,10,-355.4969,0.2037
OC12CCC1C1NC21,17,-363.7868,0.2923
COC1=CNC(C)=C1,17,-363.89148,0.2337
N#CC12COCC1O2,13,-398.58536,0.2739
O=CN1CC2OC2C1,15,-399.8101,0.2712
O=C1CC=CCO1,13,-344.49472,0.2659
N#CC1CCCN1,15,-304.71597,0.2769
CN1C=CC(C)=C1C,19,-327.97488,0.2409
O=C1NC=CC1=O,10,-359.362,0.148
CCC(CO)C1CC1,22,-350.192,0.3401
OCC12CC3C(O1)C23,16,-383.6639,0.2971
OC1CC=CC1C#N,15,-362.68292,0.2659
O=C1OCOC1C#N,11,-434.56784,0.2693
CC(C)(CC#N)C#N,16,-342.82413,0.3302
N=C1CN=CN1,11,-281.49197,0.2275
O1CC2(C1)C1CC2O1,16,-383.6358,0.3162
O=C1CC(CC#C)O1,14,-382.53348,0.28
OC12C=CC3C1OC23,14,-382.44955,0.2163
N=COC1COC1=O,13,-435.74228,0.2507
CC1(C)CN1CC#N,18,-343.9724,0.2755
CC1CC1CCC#C,20,-311.82877,0.3132
O=CC1=CNC2CC12,15,-362.6709,0.1759
N#CC12CC1CCN2,16,-342.78445,0.2755
O=C1NC(=O)C2OC12,11,-434.577,0.224
C#CC12COC1CN2,15,-362.57153,0.2493
OCC1=COC=N1,12,-360.533,0.2461
OC1CC2CCC=C12,18,-347.78455,0.2417
CN1C2CCC12C#N,16,-342.75092,0.2727
O=C1CN2CC12C#C,13,-361.39514,0.2175
CC1(N)C(N)C1C#N,17,-360.0345,0.2657
CC12CC(=O)C1(C)O2,16,-383.73413,0.2156
CCOC(C)CC=O,20,-386.1508,0.2232
CNC1=CN=NO1,12,-356.6693,0.2097
NC1=NC(CO)=CO1,14,-415.88513,0.238
CC1(CCCO1)C=O,18,-384.96338,0.2131
CC(=O)C(O)C=O,13,-381.61057,0.2051
CN=C1OCC11CN1,16,-379.88315,0.2629
CC(C)C(=O)C#C,15,-308.50555,0.2046
CCCCC(C)=NO,21,-366.23975,0.256
CC(C)(O)C(O)C#N,17,-401.0104,0.2883
CC(C)OCC=O,17,-346.85938,0.2285
OC12CN3C4C3C1C24,15,-362.58978,0.2911
CC12CC(O)C1(C)O2,18,-384.9148,0.3112
C1NC1C1=COC=C1,15,-362.65665,0.2381
CC1OCC2C1N2C,19,-365.03796,0.3087
O=CC12CN3CC1C23,15,-362.5898,0.2034
CC1(COC1=N)C#C,15,-362.62576,0.2815
CC12COC1CO2,15,-345.61224,0.3044
CN1C2C3CC1C23C,19,-327.86005,0.2974
COC(=O)C1CC1C,18,-384.9695,0.2798
N=C1OCCC2NC12,16,-379.90842,0.264
COC1COCC1O,18,-422.06052,0.3107
CCCC(C)CC=O,22,-350.22864,0.228
CCC1=CNC=C1,16,-288.68317,0.2504
CC1OC(C)C1CO,20,-386.1244,0.3066
C1CC1C1=CC=CO1,16,-346.62207,0.2254
N=C1OC2C=CCC12,15,-362.67392,0.2516
CC(O)CC1CC1,19,-310.90784,0.3332
CC(O)CCC(N)=O,19,-402.24146,0.2802
COC1CCOC1C,20,-386.13965,0.3112
CNC1=CN(C)C=N1,17,-360.07376,0.2172
CC12CC1C1CC21,17,-272.51447,0.2933
N#CCC1OCC=C1,15,-362.67807,0.2481
CC1OC(=O)C1(C)N,17,-401.0272,0.268
N#CC12CC1COC2,15,-362.66977,0.2996
CC#CC1CCC=C1,18,-310.66016,0.2589
CC(O)C#CCC#N,15,-362.64273,0.2863
CCC(COC)C#C,20,-348.9658,0.3134
COCCOC1CC1,20,-386.09915,0.3323
CC1(NCC1O)C=O,17,-400.978,0.1994
CC1OCC(O)C1=O,16,-420.89407,0.2179
CC1C(O)CC1C#N,17,-363.86853,0.3065
CCC(=O)CN1CC1,19,-365.0453,0.2166
CCCC(C=O)C=O,18,-384.9635,0.2032
OCCC1CC2CN12,19,-365.00613,0.3095
COCCC(C)OC,22,-387.32434,0.3275
OC1CC2CC2C=C1,18,-347.79865,0.252
OC1(CCC#C)CC1,18,-347.75375,0.3
C1N2C3C4OCC13C24,15,-362.5291,0.3071
CCC(C)C1CCO1,22,-350.19516,0.3212
OC1C=CC2(O)CC12,16,-383.71893,0.239
CC(=O)N(C=N)C=N,15,-396.00165,0.2231
CC(C)C1(CC1)C#C,20,-311.83383,0.2951
CN1C(O)=CN=C1C,16,-379.96265,0.2385
CCC12CC3C1OC23,18,-347.7152,0.3072
OCC1=NC=C(O)N1,14,-415.88568,0.2303
OC1CCCC11CN1,19,-365.0465,0.2994
CCC12OC3C1NC23,17,-363.75122,0.2966
N=C1OC2CCC1O2,15,-399.82205,0.286
CCC1=CCC(O)C1,20,-349.02505,0.2598
NC(=O)CNC(N)=O,15,-433.1945,0.2657
CC1C2CCCCC12,22,-313.07825,0.3308
CC12CCC1C2C#N,17,-326.7228,0.3092
OC1CCC1,13,-232.33325,0.3361
CC1NCC(=O)C1=O,15,-399.8184,0.1251
COCCC(O)C=O,18,-422.07156,0.2172
C#CC12CC1N=CN2,14,-341.5423,0.2382
CC1N2CC1(C2)C#N,16,-342.72058,0.2728
CC1C2OC(C#C)C12,16,-346.51993,0.257
COC=NCC(C)C,21,-366.2651,0.2701
O=C1COC11CCC1,16,-383.7281,0.2207
OC(C#C)C#CC#C,12,-344.09647,0.2199
CC(=O)NC(=N)C#C,14,-378.7188,0.2022
CN=C1COC(C)O1,17,-401.01596,0.2789
N=C1OC2CCC2=C1,15,-362.65457,0.2067
O=C1OC2CCC2=C1,14,-382.55753,0.2212
CCC1CC2CCC12,22,-313.0494,0.3401
O=C1NC=CCCO1,15,-399.84662,0.23
COC(=O)N1CCC1,17,-401.02292,0.2908
OCC(O)CC1CO1,18,-422.0406,0.317
CC1NC(=O)C11CC1,17,-363.87726,0.277
OC1CC2CC12C=O,16,-383.72015,0.2204
CCC1CCC2CC12,22,-313.0812,0.3448
O=CN1C=NC2CC12,14,-378.73764,0.2133
CC1CCC2OCC12,20,-349.00858,0.3206
CC1(O)CCN2CC12,19,-365.04712,0.2946
O=C1OCC2CCN12,15,-399.82477,0.2904
CC1C2CCCC1O2,20,-349.0017,0.3126
O=C1OCCCO1,13,-381.63565,0.3207
COC(CC#C)C#C,16,-346.51953,0.2883
N=CNC(=O)C1CC1,16,-379.95135,0.2406
OCC1=CC(O)CC1,18,-384.94452,0.2577
O=CCC12CC(C1)O2,16,-383.67935,0.2171
N#CCC1OC1C#N,12,-377.5166,0.2955
CC1(C)CNC(=O)O1,17,-401.06738,0.3149
O=CCC12CC(C1)C2,18,-347.76532,0.2263
C1CN2C=NC=C2C1,16,-342.8347,0.25
CCC(C)(C)COC,24,-351.40793,0.3282
NC(=NC1CC1)C#N,15,-358.83914,0.2023
