SMILES,num_atoms,U0,gap
O=CC(=O)C1CC1C#C,15,-420.59656,0.1547
CC1NC(C#C)C1=NO,17,-417.9001,0.2353
O=C1OC2CC1OCC2,17,-459.00836,0.2467
C1C2CC3OC2OCC13,19,-423.03534,0.3293
C#CC1C2C3C=CC2C13,17,-347.46103,0.2246
C#CC#CC1=NC=CO1,12,-398.32306,0.1709
C#CCC1COCOC1,19,-422.99225,0.3086
O=C1CCNC(=O)N1,14,-415.95197,0.2487
O1C2C1C1C3C4C2C1N34,16,-400.66714,0.3195
C1C2CCC3CC12C=C3,21,-349.93793,0.2257
CN1C(CO)=CN=C1O,17,-455.17484,0.2451
O=C1CN2CC3CCC123,18,-401.90277,0.196
O=C1OC2C3COC2C13,15,-457.77286,0.2593
C#CC12CN3CCC1C23,18,-364.74063,0.2612
N#CC1OCCC11CN1,17,-417.9895,0.2747
N=C1OCC(C=C1)C#N,15,-416.83765,0.2156
C1N2CC11N=COC1C2,17,-417.95883,0.2425
CC1CC1C1(O)CC1,20,-348.97464,0.3141
NC1=NC2=C(CC=C2)O1,15,-416.84116,0.1802
CC12CC1C1(CC1)O2,18,-347.75165,0.3046
C1OC2COCC3C1C23,19,-423.0162,0.3031
CCN1CC1(C)CO,21,-366.234,0.2989
C1C2CCCC3CC12O3,21,-387.0449,0.2943
O=CC12CC1C(O2)C#N,14,-436.65134,0.221
OC1=C(C=O)C(O)=CN1,14,-473.8742,0.1627
C1CC11CC2CC1C=C2,21,-349.95108,0.2539
CC1=CC(N)=C(O1)C#C,16,-400.75565,0.1816
O=CC1C(OC1=O)C#C,13,-456.55222,0.2232
C1CC2C=CCCOC12,21,-387.08035,0.2512
CC1(CCC=O)CO1,18,-384.93423,0.2293
O=C1OCOCC1C#N,14,-473.8574,0.2625
CC1=CC(=O)C(O)C1,16,-383.7835,0.1932
C1C2C3CC=CCC1C23,21,-349.9329,0.2658
C1CC2C1OC1CN2C1,20,-403.09552,0.2816
CCC(C)N1CC1,20,-291.01782,0.3188
OC1C2CC1(O)CO2,16,-420.84116,0.2878
O=CC1=CC2OC2C1=O,13,-456.56427,0.148
OC1CN2CC3C1C23,17,-363.8113,0.2852
O=C1C2C3C(C#N)C2C13,14,-399.50174,0.2383
OC1C2COC(=O)C12,14,-419.6979,0.2601
O=C1CC2C3CC2C3N1,18,-401.95105,0.2663
CN1C=CC(CC=O)=C1,18,-401.99344,0.1991
CC1=CCCCC1=O,18,-347.8571,0.1925
CC(CO)CC#N,16,-325.79315,0.3158
O=C1CCC(CC#C)O1,17,-421.84506,0.2783
C#CCOC12CC1OC2,17,-421.71927,0.2635
O=CC12C3C4C3N1CC24,16,-400.65515,0.1933
O=C1NC(C#C)C2CC12,16,-400.7426,0.2674
COC1CC(C1)OC,20,-386.10736,0.3223
CC(O)COCC#C,18,-384.88858,0.289
C1CC11C=CC2NC12,17,-326.69003,0.2376
CC1N=C(C)NC1=N,17,-360.0863,0.2306
C1C2CC3C4OCC12C34,19,-385.854,0.319
NC(=O)C#CCC#N,12,-377.5325,0.233
NC(=O)C1=CNC(O)=N1,14,-470.08878,0.2174
C#CC1NC2=NCCC12,17,-380.8127,0.2476
CNC1=COC=C1OC,18,-439.0838,0.2262
CNC1=CNC=C1C=O,17,-418.04788,0.1675
C#CC(C#N)(C#N)C#N,10,-393.27963,0.2929
O=C1C=CC2COC1C2,17,-421.86008,0.1769
OCC1NC1C#C,14,-324.50418,0.2776
C1C2C3C4C3C1CC24,18,-310.6532,0.3529
C1OC23CCC(C2)OC13,19,-422.99942,0.3079
CC1=CN2CC(O)C2=C1,18,-401.9507,0.2379
CCC(CCO)C#C,20,-348.97226,0.3091
C1OC2C3C4CC12CN34,18,-401.88196,0.3089
OCC12CC1CO2,15,-345.59918,0.3025
C1C2C3C=CC=CC1N23,18,-364.7768,0.1845
CC1(O)C2C3C1CN23,17,-363.79358,0.3016
CNC1=C(O)C=C(C)O1,18,-439.1049,0.206
CN(C=N)C1=NC=CO1,16,-434.09958,0.2055
N=C1OC2C3CC12OC3,16,-437.7706,0.2581
CC(=O)NC1=CC=CO1,16,-437.94937,0.1995
O=C1OC=NCC1C#C,14,-436.68784,0.2343
N=COC1=NC=NC=C1,14,-432.92194,0.218
O=C1OC2C3N4CC13C24,14,-436.58383,0.2327
C#CC1C2OCC=CC12,17,-384.63675,0.2349
CC(O)CNC(N)=O,18,-418.302,0.3014
C1CC2C3COC2C13,18,-347.79474,0.3203
O=C1NC2CC=CC12,15,-362.69702,0.2425
C1CC11CC2(CO2)C1,18,-347.75555,0.3287
N=C1CC(O1)(C=O)C#C,14,-436.6482,0.208
ON=C1C2NC2C2NC12,16,-433.96082,0.2217
CC1C(O)C1(C)CO,20,-386.12094,0.3117
CC12NC1C(O)C=C2,17,-363.84317,0.2374
C1CN(C1)C1=NC=CO1,17,-418.01917,0.2265
CN1C2C1C1OCC21,17,-363.7701,0.282
C1NC1C1NC11COC1,19,-419.11874,0.3004
NC1=CNC(=O)C(=N)O1,14,-470.04016,0.1621
O=CC12C3CC1OC2C3,17,-421.78268,0.2095
C1N2C3CC4=CCC13C24,18,-364.65125,0.1663
O=C1OCC23CN(C2)C13,16,-437.80627,0.2335
CC1=NOC=C1C#C,13,-361.4353,0.2192
O=C1CC2C3CC12CO3,17,-421.744,0.2256
C#CCC1CCC1C#C,19,-348.6781,0.2918
CC1(CO1)C(F)(F)F,13,-530.09125,0.364
N#CCCC1C2CCC12,20,-366.00076,0.3032
C(N1CC1)C1=CNC=N1,18,-398.13144,0.2521
N=C1OC23CNC2C1C3,17,-417.9032,0.2578
N#CC1OCCCCO1,18,-439.08826,0.2984
C1C2CC3OC4C1C2C34,19,-385.85724,0.3094
CC12CNC1C(=O)O2,15,-399.79434,0.2411
OC(CC#N)CC#N,14,-378.74442,0.3056
CN1C=CN(C=O)C1=O,15,-454.0259,0.1877
O=CC(CC#N)N1CC1,17,-417.9932,0.2129
CC1=CN=C(N)C=N1,15,-358.90695,0.1823
O=C1C=CC2=C1N=CO2,12,-435.51318,0.1318
C1NC11C2C3CCN2C13,19,-381.97397,0.3151
CCC1=COC(NC)=N1,19,-419.2485,0.2337
CN(C)C1=CN(C)C=C1,21,-383.28885,0.218
CC(O)C1=CN=C(N)O1,17,-455.18045,0.2296
O=C1CC=CCC=CN1,18,-401.98288,0.2111
O=C1CC2C3CC3C12,16,-346.56503,0.2071
CC1=C(C)C(=O)NC1,17,-363.93152,0.2242
O=CC1=CC(=O)OCC1,15,-457.82034,0.1694
C#CCC1(COC1)C#N,16,-400.69992,0.2858
CC(C)C(C)CC=O,22,-350.22675,0.2289
O=C1C=CC2(CN2)C1=O,14,-436.68967,0.1373
CC1NC1(C#C)C#N,14,-341.53488,0.2595
C#CC1CC(O1)C1CC1,19,-385.8211,0.2766
O1C2C1C1C3C4C(C23)N14,16,-400.65164,0.2936
CC1CCC1(O)C=O,18,-384.94077,0.2201
O=CC#CCN1CCC1,18,-401.8934,0.1726
NC1=CC=C(NC=N)O1,16,-434.08817,0.2144
C1C2C1C13CC21COC3,19,-385.81076,0.2701
N=C1CC2CC2OCO1,18,-439.07462,0.2734
NC1=NC(=NC=N1)C#C,13,-411.8211,0.1975
CC(=O)C1(C)CC1O,18,-384.9539,0.2143
O=C1CCCCC1C#C,19,-385.89694,0.2166
O=CC12C=CC3CN1C23,16,-400.70822,0.214
C#CC12CCOCC1O2,17,-421.77393,0.2757
C1OCC2N=COCC12,18,-439.0897,0.2643
C#CC12C3CN4C(C13)C24,16,-363.5215,0.2532
C1OC2C3CC12OC=N3,16,-437.76978,0.2432
CCC1(O)CCOC1,20,-386.14804,0.3024
CCN1C=C(N)C=N1,17,-360.06076,0.2208
OC12CC1CCC2=O,16,-383.7606,0.2209
ON=C(CC#C)C#C,13,-361.34644,0.2084
OCCCOCC=O,18,-422.06293,0.2294
N=C1OC(=O)C=CC1=O,12,-472.67703,0.1585
CC(=O)C1=C(N)N=CO1,15,-454.0114,0.1729
O1C=NC2=NC=NC2=C1,12,-431.71207,0.1803
CC1=CC=C(O)C(O)=C1,17,-421.9044,0.2105
OC1C2COC12C=O,14,-419.62854,0.2129
OC12CC3CC1C23O,16,-383.67218,0.2964
O=CC12CC3C(C1)OC23,17,-421.79028,0.2158
CC(=NO)C1(C)CN1,18,-381.0597,0.2392
N#CC12CC(C1)OCC2,18,-401.952,0.2827
C#CC1OCCO1,13,-344.4076,0.2959
O=C1C2OCC1N=CO2,14,-473.8365,0.1975
CC1(CC1)C(N)=O,16,-325.8081,0.2772
CC1COC2=C1C=CO2,17,-421.84433,0.2213
O=C1OCC(O1)C1CO1,15,-494.92123,0.3263
N=C1NC(=N)OCO1,13,-431.951,0.2575
C1CC11C2CC2C11CO1,19,-385.8189,0.3293
N=C1OCC2OC=NC12,15,-453.97156,0.2634
C#CC#CC1C2CC1C2,17,-347.44946,0.2231
FC1=CC(=N)N=NN1,11,-434.83185,0.1673
O=C1C2C3OC1COC23,15,-457.75528,0.2076
OCC1=C(OC=N1)C#N,13,-452.77863,0.2118
O=C1NC2C3CC1C23,15,-362.6671,0.258
CC1N=C(N)C2OC12,16,-379.91843,0.2451
CNC1=CN=CC(N)=N1,17,-414.24713,0.1776
N=C1NC(=O)C(=C1)C#C,13,-415.63385,0.1688
C1C2OC11CCCCC21,21,-387.0374,0.3079
CN1N=C(C)C=C1O,16,-379.94962,0.2557
CC(O)CC1=CC=CO1,19,-423.05838,0.2359
CC1=CC(=O)C(=N)N1,14,-378.77423,0.1549
O=CCC1=NC=CN=C1,15,-416.86307,0.1886
FC1=NC(=N)C=NN1,11,-434.87396,0.1902
CNC1=CN=C(N1)C=O,16,-434.1043,0.1614
CC1OC2C3CN3C12,17,-363.77765,0.2851
O=C1CCN2C(C#N)C12,15,-416.8148,0.2141
OCCC1OCC1O,18,-422.04214,0.3057
N=C1OCCC1C#C,15,-362.64694,0.274
O=C1NC(C#C)C2CN12,15,-416.78284,0.2779
CC(O)C1=C(C)NC=N1,19,-419.2572,0.2429
CN1CC1C(O)C#N,16,-379.88754,0.2537
CC1OC=NC1C=O,15,-399.82132,0.2124
CC1N(C)C(C)C1=O,19,-365.05798,0.1923
O=C1NCC1(C#C)C#C,14,-399.48923,0.2607
O=C1NCCC=CC=C1,18,-401.9857,0.1908
O=C(C#N)C1CC2NC12,15,-416.77106,0.1685
OC1=NC=COC1=N,12,-414.68524,0.169
C1C2OCC=CC12,15,-308.49997,0.2356
CC(=O)C1(C)CC1,17,-309.73633,0.2319
COC1CC2CC2C1,20,-348.99722,0.3275
N=C1CC(=O)CN1C=O,15,-454.00287,0.1998
O=C1CC=CN1CC#C,16,-400.75473,0.2109
C1C2C3CC4C1C2C34,18,-310.6009,0.3308
C1CC2C3CCCC2C13,23,-351.16922,0.3589
O=CC(=O)C12CC(C1)O2,15,-457.69684,0.1484
CC1C2C(C)C1C2C,22,-313.0158,0.3808
CC12C3C4C1C4(C)C23,18,-310.56937,0.3028
NC1=CC(=N)NN=N1,13,-390.94708,0.1542
C1CC23NC2CN=C3O1,17,-417.9984,0.2547
CC1CC2(C)OCC12,20,-348.98276,0.3148
C1CC11CC2C3CC1N23,20,-365.96835,0.3138
C1C2OC1C1=CNC=C21,16,-400.72424,0.2534
O=C1CN=C2CC3C1N23,15,-416.75034,0.2093
C1OC1C1=NC2CC2N1,17,-417.97653,0.2217
O=C1NC2CC11OCC21,16,-437.78693,0.2395
C1C2CC3(CCO3)C12,18,-347.75754,0.3161
O=C(C#C)N1CC1C#C,14,-399.46384,0.2144
CCCN1N=CC=N1,17,-360.05756,0.2567
CCC(C)(O)CC#C,20,-348.97995,0.2995
C1C2C3C4C1C1C2C3N41,18,-364.74615,0.2704
C1CC1C12CCC1CC2,23,-351.1176,0.33
OCCC1OCC=C1,18,-384.93497,0.2495
OCCC1=CC(O)=CN1,18,-439.10934,0.2284
OC1C2NC2C11CN1,16,-379.83566,0.2986
CN1C=CC2=C1C=CN2,17,-380.91702,0.206
C1CC11C2CC1COC2,21,-387.06177,0.3288
CC1NC1CC(C)=O,19,-365.06372,0.2293
ON=C(CC=O)C1CN1,17,-455.0768,0.1902
C#CC1CC23CN(C2)C13,18,-364.61618,0.2452
CC1C2OC2C1O,15,-345.61264,0.3269
ON=C1CCNC(=O)C1,17,-455.15326,0.2417
COC(C)C1=CNC=C1,20,-403.17523,0.2507
O=CC12CCN1C2C#N,15,-416.7767,0.2001
O=C1NCC=CC2NC12,17,-418.01254,0.2264
CCC1=C(C)OC(O)=N1,18,-439.13953,0.2386
N=C1OCC11CC2CC12,18,-401.9144,0.2789
N=C1N2CC2C=C1C#N,14,-395.72903,0.1754
CC1=CC(C#N)=C(C)O1,16,-400.81796,0.2105
CC(CO)C1=CNC=N1,19,-419.24533,0.2517
N#CC1CN2CC(C2)N1,18,-398.0933,0.2515
C#CC(CC1CO1)C#N,16,-400.69363,0.2916
OCC#CC1CN1,14,-324.50717,0.2581
C1C2CCC11C=CCC21,21,-349.94696,0.2493
CC(N)(C#N)C(N)=O,15,-396.0231,0.2622
N=C1CC(C#N)N1C=O,14,-432.89185,0.2304
CCC1CC(CO)C1,22,-350.19705,0.338
CC(C)(C)CC=O,19,-310.94077,0.2237
N#CC1CC11CCOC1,18,-401.95447,0.2868
CC1COC2=C1OC=N2,16,-437.89957,0.2041
CN1N=C(O)C(O)=N1,13,-431.918,0.2142
CCCC(=O)C(C)=O,18,-384.98425,0.1577
OCC1=CN=CC(=O)O1,14,-473.8582,0.1692
CC1CC2=C(O1)N=CN2,17,-418.0393,0.214
C1C2CC3C4COC12C34,19,-385.855,0.317
CCC(=NO)C(C)OC,22,-441.44125,0.2578
C1CC23C1CN1C2CC31,20,-365.91693,0.3125
OCC1OCC11CO1,16,-420.82065,0.3095
OCCCCCCO,22,-387.33484,0.3422
C1C2C3CC4CCC13C24,21,-349.9201,0.3572
CC(=N)N(C=O)C=O,14,-415.89648,0.214
C1CC1C1OCCC=C1,21,-387.08264,0.266
OC1(CC=O)COC1,16,-420.85495,0.2206
CC1=C(O)OC(=N)C=N1,15,-453.97638,0.1533
O=C1CC2OCC12C#N,14,-436.67337,0.2169
NC(=O)C1=CN=CC=C1,15,-416.90164,0.2049
CNC1=CN(C)C(=O)O1,17,-455.18973,0.228
CN1CC2=C(C1)C=CO2,18,-401.95847,0.224
CCCC(C)OCC,24,-351.41678,0.3333
C1C2CC3=C(N=CN3)C12,17,-380.8982,0.2329
C#CC1OC2COC12,14,-382.4484,0.2618
CC1(C)N=COC1=O,15,-399.85754,0.2455
C1CC23C4C5C4N(C12)C35,18,-364.6728,0.2786
COC1=CNC(=N1)C#N,14,-432.90894,0.1817
CC12CC3C4C3N1C24,17,-326.6756,0.2964
O1C=NC2C3C4C3C2C14,16,-400.71222,0.2549
O=C1CNC(=O)C2CC12,16,-437.93442,0.2179
CN1CCC1C(C)=O,19,-365.05804,0.2076
O=C1COC2CCOC12,17,-458.98193,0.2004
C1CC2OC(C=C2)C=C1,19,-385.89893,0.2406
N=C1CC2(CC3NC23)O1,17,-417.95868,0.2749
CC12CN1CC2=NO,16,-379.83566,0.2345
O=C(C#C)N1C2CC1C2,16,-400.66107,0.2088
O=CC12CN3C1CC23,15,-362.56427,0.1925
O=CC1(CC2CC12)C#N,16,-400.7367,0.2151
N1N=CC2=C1C=NO2,11,-393.5537,0.2148
CC12COCC1N2,16,-325.7608,0.337
CC1=CC=C(NC=O)N1,17,-418.0723,0.1914
NC1=CC(=CN1)C#N,13,-357.69614,0.2104
CC(O)C1C2CC1C2,20,-348.94965,0.3375
O=CC12CC3CCC1C23,19,-385.89053,0.22
N#CCC1NC1CC#N,16,-396.92963,0.3042
CC1=CC(=O)C(O)=CO1,15,-457.81033,0.196
O=C1C=CCN1CC#N,15,-416.86276,0.2199
O=C1CC2NC12C#N,12,-377.49783,0.2207
O=C1OC=NC2COC12,14,-473.83215,0.2237
O=CC(NCC#N)C#N,14,-432.86774,0.2128
CC(=O)C1(CO1)C#N,13,-398.59818,0.2244
CCC12CCC1OC2,20,-348.97644,0.3041
N#CC1=NCCCN1,15,-358.8703,0.2085
O=CNC(C=O)C#C,13,-398.5889,0.2133
O=CC1=CCNC(=O)N1,15,-454.0153,0.1618
N#CCC12COC1CN2,17,-417.97034,0.2601
CCOC(=O)CN,16,-362.94604,0.2621
O=C1C2CN2C1C#N,12,-377.49432,0.2197
CC1C2C(C)C1C2=NO,20,-403.04062,0.2725
N=C1OCC=CC2CN12,17,-417.98505,0.2385
O=CC1C2C3CC3C12,16,-346.52664,0.1954
OCC1=CC(O)CC1,18,-384.94452,0.2577
CCCCC#CC#N,17,-326.72906,0.2463
C1OCC1N1C=CN=C1,17,-418.0098,0.2486
O=C1CC2CCOC1O2,17,-458.98898,0.2047
C#CC12OC1C1CCC21,17,-384.5937,0.2572
C1C2C1C13NC4C1N2C34,17,-380.69724,0.272
CCC1=CCOC1,17,-309.7263,0.2483
O=N(=O)C1=CC=CN1,12,-414.61975,0.1713
O=C1C=CC(=O)C11CN1,14,-436.70563,0.1509
CC(C)C1(CC1)C=O,20,-349.01364,0.2249
NC1=NN=C(N)N1,12,-352.89056,0.2458
FC(F)(F)C1CCO1,13,-530.0875,0.3309
O=CC1=C2NCC2CC1,18,-401.94315,0.1827
C1CC2OC2C=CC=C1,19,-385.8753,0.2033
CCOC1=CNC(C)=C1,20,-403.18546,0.2333
OC1=CN=CC(O)=N1,12,-414.72577,0.1928
N=C1OCCNC1C#C,17,-417.9654,0.2472
O=CC12OC1CC2C#N,14,-436.66406,0.2193
C1OCC23CC=CC2C13,19,-385.89276,0.248
CC1=CC=COC1=N,15,-362.70453,0.1687
O=C1CC(N1)C#C,12,-323.36014,0.274
CCC#CC=O,12,-269.2165,0.2053
NC(=O)OCCC=O,15,-436.98737,0.228
CC1NC1C1(C)CO1,19,-365.02084,0.3169
OC1=COC(=N)C(=N)N1,14,-470.02087,0.169
OC1(CC1)C1CN1,16,-325.727,0.2947
C1C=CCC2=NC=CN12,17,-380.9281,0.2246
CC1=C(CCO)C=CO1,19,-423.05814,0.2333
N#CC12CN1C1(CC1)C2,17,-380.82245,0.258
CC1C2CC1(O)CC2,20,-349.0006,0.325
O=C1CC2CNC12C#C,16,-400.6864,0.2004
O=C1CCC=CC2CN12,18,-401.96353,0.2476
NC1=C(NC=C1O)C#N,14,-432.91022,0.195
CNC1=CC(=CO1)C#N,15,-416.8452,0.1863
O=C1CC2OCCNC12,18,-439.07922,0.1976
O=C1NC2C3C=CC1C23,16,-400.77963,0.2221
OC1C2CC2OC1=O,14,-419.69553,0.2635
N#CC1COCC=CC1,18,-401.95898,0.2586
C1C2OC1C1=C2NC=N1,15,-416.76773,0.2257
CC1CC(C)C11CO1,20,-348.98343,0.3272
N=C1OC2C3C4C1C2N34,15,-416.75955,0.2724
CC1=CC(N)=CN=C1O,17,-418.0846,0.1819
OC1=CC(O)=C(N1)C#C,14,-436.68805,0.1928
O=C1NC2CC2NC=C1,17,-418.02615,0.2016
COC1CNCC1=O,17,-400.99704,0.1875
CC(O)C1OCC1C,20,-386.1243,0.3068
CN=C1OC(C)=C(O)O1,16,-475.03955,0.24
NC1=NC(=O)C=CC=C1,15,-416.85953,0.1656
COCCC1=CNC=C1,20,-403.17404,0.2503
O=C1COC2CC2C=C1,17,-421.823,0.1786
C#CC12CCC=CC1N2,18,-364.7674,0.2243
O=C1C=CC2C(C#C)C12,15,-383.46988,0.184
C#CC1C2NC(C#N)C12,15,-379.58804,0.2533
O=CC1(CC#N)CCC1,18,-401.96277,0.2231
CC1=NC2=C(N1)C=CO2,15,-416.85498,0.2016
O=C1C2CC1N2CC#N,15,-416.7376,0.2363
N=C1OC2CC11OCC21,16,-437.76782,0.2639
C1CC11OC2COC1C2,19,-423.01028,0.3167
O=C1NC2=C(CCN2)O1,15,-453.98178,0.2226
C1=C2C3C4C1C1C2C3N41,16,-363.40842,0.1035
N=C1CC2=CCCC2O1,18,-401.98273,0.2505
O=C1CCC(=O)C2CC12,17,-421.86795,0.2188
CNC1=NC=NC(=N)O1,15,-450.17386,0.1925
CCNC(=O)C1CO1,17,-401.0114,0.2649
C1C2C3CC3N3CC3C12,20,-365.95505,0.2858
C#CC#CC1OCC=C1,15,-383.42856,0.2209
C#CCN1C=CC=N1,14,-341.56305,0.2606
N=CN1C(=N)COC1=O,14,-470.0568,0.2382
C#CC1OCCCC=C1,19,-385.84924,0.2465
CC1C=C(C)C2CC12,20,-311.87924,0.2458
C1C23COCC12N=CN3,17,-417.99347,0.2401
NC(=[NH2+])C1=CC=C([O-])N1,16,-434.12012,0.1468
N#CC1CC2CN2C=N1,16,-396.9224,0.2462
CCC1=CC=NC=C1O,18,-402.01523,0.2112
CN1C=NC(=C1)C#C,14,-341.59067,0.2189
N=C1OC2CC2C11CO1,16,-437.85922,0.2534
N=C1C2OCC22CCN12,17,-417.93515,0.2295
O=C1OC=NO1,7,-357.17172,0.2672
O=C1NCC11CC=CC1,18,-401.98325,0.2668
OC12CNC1C2C#N,14,-378.6743,0.2709
C#CC#CC#C,8,-229.61545,0.19
CC1=CNC(CC#C)=N1,17,-380.88852,0.2468
C#CC#CCOC1CC1,17,-384.60217,0.2221
CC1C2OC(CO)C12,18,-384.88806,0.3079
C1CC23CCC4C(C24)C13,21,-349.9235,0.3387
OCC1(CO)CCO1,18,-422.0471,0.306
C1OC2C3C4CCC12C34,19,-385.84186,0.3157
CC(=O)C1=CC=C(N)N1,17,-418.07745,0.1676
O=CC1C2CN(C=O)C12,16,-437.8705,0.2085
CN1C(N)=CN=C1C#C,16,-396.9323,0.1886
CN1C=NC(OC=N)=C1,16,-434.0976,0.2291
C1C2NC22CC1CC=C2,20,-365.98114,0.2348
C1C2CCC11OCOC21,19,-423.002,0.3345
NC1=CNC(O)=C1N,15,-395.9925,0.2246
CCCC1=CNC=N1,18,-344.0344,0.2524
C1C2CCC3C=CC1C23,21,-349.9744,0.2581
C1NC11C2NC3C2NC13,18,-398.02505,0.2774
O=C1CN=COCO1,13,-435.76282,0.2556
COCCC(=O)C#N,15,-399.80573,0.1831
CCC(CC1CC1)=NO,22,-404.30212,0.2539
O=CC12CC3OC1C2O3,15,-457.75714,0.2236
O=CC#CC12CCC1N2,16,-400.68314,0.1985
OCCCC(=O)C#N,15,-399.81357,0.1939
N=C1CN=CNC(=O)N1,15,-450.18002,0.2389
CC1CCC1,15,-196.40796,0.3823
OC1=COC(NC=O)=N1,13,-489.93298,0.1908
N#CC12CC3CCN1C23,17,-380.8525,0.2769
N=C1NC(=O)C2CN12,13,-394.802,0.238
CCC1=CC=C(O1)C#N,16,-400.80447,0.1984
N#CCC1=CC2CC2C1,18,-364.8299,0.2396
N#CCOC1(CC1)C#N,15,-416.79907,0.2805
O=C1CNC2COC1C2,18,-439.09964,0.2029
CC12CC1OC2C=O,16,-383.7023,0.2114
C#CC1OC=NC2CC12,16,-400.703,0.2539
NC1=CN=CN=C1,12,-319.60675,0.1943
CCOC1C(C)C1O,20,-386.11377,0.2941
NC=NC(C=O)C=O,14,-415.8706,0.1956
O=CCC12CC(C1)C2,18,-347.76532,0.2263
CC(=NO)C1C2CCC12,20,-403.07986,0.2492
CC1CC(C#N)N1C,18,-343.98175,0.2567
N#CC1OCC2CC1C2,18,-401.94772,0.2959
O=C1C2C3CC1CCC23,19,-385.9316,0.2245
O=C1CC2COC12,13,-344.4257,0.1998
CC1=C(O)NC(=C1)C#N,15,-416.86783,0.1947
O=CC1=CC2(CC2)CC1,19,-385.9106,0.1883
O=C(CC#C)NCC#C,16,-400.70987,0.2703
NC1=C(CO)N=NO1,13,-431.89435,0.2084
O=CC1C2CCN2C1=O,16,-437.87817,0.2065
C1OC2CC3CC12O3,16,-383.646,0.3017
NC1=COC=C1CC#N,15,-416.84247,0.2173
CC1OC2CC1C2=NO,18,-439.0129,0.2455
O=C1NCCC2OC12,15,-399.81693,0.246
OCC1=CN=C(N1)C#C,15,-416.80383,0.198
N=C1OCC2=NC=CN12,14,-432.9179,0.223
N=CN1C=CCC1=O,14,-378.77237,0.2057
O=C1NC2C3CC2(C3)O1,16,-437.85498,0.3042
C1OC1C12CC(C1)OC2,19,-422.97513,0.3257
NC1=NC=C(C=O)C=C1,15,-416.8913,0.1779
C#CC12OCC1C1OC21,15,-420.50943,0.2528
O=CCCC1=NC=CO1,16,-437.92825,0.2207
C#CC1=CC2(CC2)OC1,17,-384.649,0.1867
C1C2N=C3OCCN3C12,17,-418.00424,0.2593
COC1CC=C(C)C1,20,-349.01614,0.2597
O=C1CCOCCC1=O,17,-458.98303,0.1824
CCC1=CC(N)=CO1,17,-363.8937,0.219
N=C1OCC2NC2C1=O,15,-453.93472,0.1953
NC(=O)C1C2CCN12,16,-379.90204,0.2459
CCCC(=O)C#N,14,-324.60587,0.2113
CC12CCC1C1OC21,18,-347.74725,0.3266
CC1N2C(=O)CC12C,17,-363.85675,0.2345
C1OC2C1C1C3OC1C23,17,-421.73807,0.3015
O=CN1C2C3CCC1C23,18,-401.9458,0.2522
NC(=NCC=O)C#N,13,-394.79352,0.2065
CC1=CC(N)=CC=C1N,19,-382.14343,0.1844
NC1=C(CC#C)OC=N1,15,-416.8026,0.2076
CCNC1=CC=C(O)N1,19,-419.23172,0.2342
O=CC12NC3C1C(=O)C23,14,-436.60526,0.1955
CN=C1OC=C2CCN12,17,-417.98392,0.2109
O=C1CNC2CC2N1,16,-379.93362,0.2525
NC1=CC=C(O)C=C1,15,-362.7291,0.1879
[NH2+]=C1O[C-](C=O)C=C1,13,-398.6439,0.1678
N#CC12CCC3C1NC23,17,-380.82907,0.2746
C1CC1OC1=COC=C1,17,-421.8201,0.2331
ON=C1CC2CC1C2O,18,-439.02737,0.2516
O=CN1C2CC1C21CO1,16,-437.80054,0.251
CCN1CC2(O)CC12,19,-365.0087,0.2814
O=C1C2CC3C=CC2C13,17,-384.69293,0.221
C1C=CC2CCCCC12,23,-351.1909,0.2602
N#CC12CCC=CC1O2,16,-400.75735,0.2375
CCC1=C(O)N(C)C=C1,20,-403.187,0.2302
O=C1C2C3NC2(C#N)C13,13,-415.53036,0.2301
COC1=CNC(=N1)C#C,15,-416.80594,0.1811
CCC1CC(O)C1C,22,-350.2009,0.3249
CC1=NC(C=O)=NC=C1,15,-416.87613,0.1786
CC1(CO1)C#N,11,-285.28104,0.3038
C1NC11C2OC3CC2C13,18,-401.86514,0.3084
O=C1C2CC1OC(=O)C2,15,-457.79736,0.2089
CC1OCC1(C)C,19,-310.91315,0.3176
NC1=NNC(CO)=N1,14,-412.06274,0.2329
OCCNC(=N)C=O,16,-417.06097,0.17
C1C2OC3=CN=CN3C12,15,-416.80887,0.2382
CC#CCCC#C,15,-271.3303,0.2925
CC1(O)CC2OC12,15,-345.6122,0.325
OC1=CC=C(CC#N)N1,15,-416.856,0.2233
O=C1CCC2(CN2)C1,17,-363.87027,0.2179
C1CC(O1)C1=CC=CO1,17,-421.83237,0.226
CC1=C(N)C(O)=NN1,15,-396.0024,0.245
O=C1C2CC3(C#C)C2N13,14,-399.46783,0.2426
CC1COC(C)=NC1,19,-365.0956,0.2712
CC(O)CC1=CN=CO1,18,-439.11923,0.2416
CCOC(C)C(C)O,22,-387.3425,0.3237
O=C1OCC2C(C#C)N12,14,-436.66058,0.2577
CC1NC1(C)CC#N,18,-343.9848,0.2817
N#CCC1OCC2CC12,18,-401.95798,0.3069
O=C1OCC2CCCN12,18,-439.151,0.305
C1CC11CN=COCO1,18,-439.06833,0.2584
O=CC1NC1CC1CC1,20,-403.11566,0.2217
C1CC2OC3C(O1)C23,16,-383.69028,0.2861
C1C2OC3=C(N=CO3)C12,14,-436.6732,0.2154
CCN1C2CC1C2O,19,-364.975,0.2716
